ObjectID,ObjRightsType,ObjectStatusID
45625,Public Domain,1
45626,Public Domain,1
45627,Public Domain,1
45639,Public Domain,1
45640,Public Domain,1
45641,Public Domain,1
45642,Public Domain,1
45648,Full Permission,1
45650,Public Domain,1
45651,Public Domain,1
45653,Public Domain,1
45657,Public Domain,1
45658,Public Domain,1
45661,Public Domain,1
45663,Public Domain,1
45668,Public Domain,1
45670,Public Domain,1
45673,Public Domain,1
45674,Public Domain,1
45676,Public Domain,1
45690,Public Domain,1
45691,Public Domain,1
45692,Public Domain,1
45696,Need Permission,1
45703,Public Domain,1
45722,Public Domain,1
45723,Public Domain,1
45753,Public Domain,1
45755,Public Domain,1
45756,Public Domain,1
45757,Public Domain,1
45758,Public Domain,1
45759,Public Domain,1
45760,Public Domain,1
45761,Public Domain,1
45776,Public Domain,1
45777,Public Domain,1
45778,Public Domain,1
45781,Public Domain,1
45783,Public Domain,1
45784,Public Domain,1
45785,Public Domain,1
45786,Public Domain,1
45787,Public Domain,1
45792,Public Domain,1
45793,Permission with Restrictions,1
45794,Need Permission,1
45795,Public Domain,1
45796,Public Domain,1
45797,Public Domain,1
45798,Public Domain,1
45799,Public Domain,1
45800,Public Domain,1
45801,Public Domain,1
45802,Public Domain,1
45803,Public Domain,1
45804,Public Domain,1
45805,Public Domain,1
45806,Public Domain,1
45807,Public Domain,1
45808,Public Domain,1
45809,Public Domain,1
45810,Need Permission,1
45811,Need Permission,1
45812,Need Permission,1
45813,Public Domain,1
45814,Public Domain,1
45815,Need Permission,1
45816,Need Permission,1
45817,Need Permission,1
45818,Public Domain,1
45820,Need Permission,1
45821,Need Permission,1
45822,Need Permission,1
45823,Public Domain,1
45825,Need Permission,1
45827,Need Permission,1
45829,Public Domain,1
45830,Public Domain,1
45831,Public Domain,1
45832,Public Domain,1
45833,Need Permission,1
45834,Need Permission,1
45835,Public Domain,1
45836,Public Domain,1
45837,Public Domain,1
45838,Public Domain,1
45839,Copyright Protected,1
45840,Public Domain,1
45841,Need Permission,1
45842,Public Domain,1
45843,Need Permission,1
45844,Need Permission,1
45845,Public Domain,1
45846,Need Permission,1
45847,Public Domain,1
45848,Need Permission,1
45849,Need Permission,1
45850,Public Domain,1
45851,Need Permission,1
45852,Need Permission,1
45853,Need Permission,1
45854,Need Permission,1
45855,Public Domain,1
45856,Public Domain,1
45857,Public Domain,1
45858,Public Domain,1
45859,Public Domain,1
45860,Public Domain,1
45861,Public Domain,1
45864,Public Domain,1
45866,Public Domain,1
45867,Public Domain,1
45868,Public Domain,1
45869,Public Domain,1
45870,Public Domain,1
45871,Public Domain,1
45872,Public Domain,1
45873,Public Domain,1
45874,Public Domain,1
45875,Public Domain,1
45876,Public Domain,1
45878,Public Domain,1
45879,Public Domain,1
45880,Public Domain,1
45882,Public Domain,1
45883,Public Domain,1
45885,Public Domain,1
45886,Public Domain,1
45894,Public Domain,1
45896,Public Domain,1
45898,Public Domain,1
45899,Public Domain,1
45900,Public Domain,1
45901,Public Domain,1
45902,Public Domain,1
45903,Public Domain,1
45904,Public Domain,1
45905,Public Domain,1
45906,Public Domain,1
45907,Public Domain,1
45908,Public Domain,1
45909,Public Domain,1
45910,Public Domain,1
45911,Public Domain,1
45912,Public Domain,1
45913,Public Domain,1
45914,Public Domain,1
45915,Public Domain,1
45916,Public Domain,1
45917,Public Domain,1
45918,Public Domain,1
45919,Public Domain,1
45920,Public Domain,1
45921,Public Domain,1
45922,Public Domain,1
45924,Public Domain,1
45925,Public Domain,1
45926,Public Domain,1
45927,Public Domain,1
45928,Public Domain,1
45929,Public Domain,1
45930,Public Domain,1
45931,Public Domain,1
45932,Public Domain,1
45933,Public Domain,1
45934,Public Domain,1
45935,Public Domain,1
45936,Public Domain,1
45937,Public Domain,1
45938,Public Domain,1
45939,Public Domain,1
45940,Public Domain,1
45941,Public Domain,1
45942,Public Domain,1
45943,Public Domain,1
45944,Public Domain,1
45945,Public Domain,1
45946,Public Domain,1
45947,Public Domain,1
45948,Public Domain,1
45949,Public Domain,1
45950,Public Domain,1
45951,Public Domain,1
45952,Public Domain,1
45954,Public Domain,1
45955,Public Domain,1
45958,Public Domain,1
45959,Public Domain,1
45960,Public Domain,1
45961,Public Domain,1
45962,Public Domain,1
45963,Public Domain,1
45964,Public Domain,1
45965,Public Domain,1
45966,Public Domain,1
45968,Public Domain,1
45969,Public Domain,1
45971,Public Domain,1
45973,Public Domain,1
45976,Public Domain,1
45978,Public Domain,1
45982,Public Domain,1
45984,Public Domain,1
45987,Public Domain,1
45988,Public Domain,1
45989,Public Domain,1
45990,Public Domain,1
45991,Public Domain,1
45992,Public Domain,1
45993,Public Domain,1
45994,Public Domain,1
45995,Public Domain,1
45996,Public Domain,1
45998,Public Domain,1
45999,Public Domain,1
46000,Public Domain,1
46001,Public Domain,1
46002,Public Domain,1
46003,Public Domain,1
46005,Public Domain,1
46006,Need Permission,1
46009,Public Domain,1
46011,Need Permission,1
46013,Need Permission,1
46014,Public Domain,1
46016,Need Permission,1
46018,Public Domain,1
46020,Public Domain,1
46022,Public Domain,1
46025,Public Domain,1
46026,Need Permission,1
46029,Public Domain,1
46030,Public Domain,1
46031,Public Domain,1
46032,Public Domain,1
46033,Public Domain,1
46034,Public Domain,1
46035,Need Permission,1
46036,Need Permission,1
46037,Public Domain,1
46038,Public Domain,1
46040,Public Domain,1
46041,Copyright Protected,1
46043,Public Domain,1
46044,Need Permission,1
46047,Copyright Protected,1
46048,Public Domain,1
46051,Copyright Protected,1
46052,Copyright Protected,1
46053,Public Domain,1
46054,Copyright Protected,1
46055,Copyright Protected,1
46056,Copyright Protected,1
46057,Public Domain,1
46065,Copyright Protected,1
46066,Public Domain,1
46067,Copyright Protected,1
46068,Copyright Protected,1
46069,Public Domain,1
46070,Copyright Protected,1
46071,Public Domain,1
46072,Public Domain,1
46073,Public Domain,1
46074,Need Permission,1
46075,Public Domain,1
46076,Public Domain,1
46077,Public Domain,1
46078,Public Domain,1
46079,Need Permission,1
46080,Public Domain,1
46081,Need Permission,1
46082,Public Domain,1
46083,Public Domain,1
46084,Public Domain,1
46085,Public Domain,1
46086,Need Permission,1
46087,Public Domain,1
46088,Need Permission,1
46089,Public Domain,1
46090,Public Domain,1
46091,Public Domain,1
46092,Public Domain,1
46093,Public Domain,1
46094,Public Domain,1
46095,Public Domain,1
46096,Public Domain,1
46097,Public Domain,1
46098,Public Domain,1
46099,Need Permission,1
46100,Public Domain,1
46101,Need Permission,1
46102,Need Permission,1
46103,Need Permission,1
46104,Need Permission,1
46105,Copyright Protected,1
46106,Full Permission,1
46107,Copyright Protected,1
46108,Need Permission,1
46109,Copyright Protected,1
46110,Need Permission,1
46111,Need Permission,1
46112,Need Permission,1
46113,Need Permission,1
46114,Need Permission,1
46115,Need Permission,1
46116,Copyright Protected,1
46117,Copyright Protected,1
46118,Need Permission,1
46119,Need Permission,1
46120,Copyright Protected,1
46121,Need Permission,1
46122,Need Permission,1
46123,Need Permission,1
46124,Copyright Protected,1
46125,Copyright Protected,1
46126,Copyright Protected,1
46127,Need Permission,1
46128,Copyright Protected,1
46129,Copyright Protected,1
46130,Need Permission,1
46131,Need Permission,1
46132,Permission with Restrictions,1
46133,Permission with Restrictions,1
46134,Permission with Restrictions,1
46135,Need Permission,1
46136,Need Permission,1
46137,Non-Commercial Use,1
46138,Non-Commercial Use,1
46139,Copyright Protected,1
46140,Copyright Protected,1
46141,Need Permission,1
46142,Need Permission,1
46143,Copyright Protected,1
46144,Need Permission,1
46145,Need Permission,1
46146,Need Permission,1
46147,Public Domain,1
46148,Need Permission,1
46149,Public Domain,1
46150,Need Permission,1
46151,Need Permission,1
46152,Public Domain,1
46153,Public Domain,1
46155,Public Domain,1
46157,Public Domain,1
46158,Copyright Protected,1
46161,Public Domain,1
46162,Public Domain,1
46164,Need Permission,1
46165,Need Permission,1
46166,Need Permission,1
46167,Need Permission,1
46168,Need Permission,1
46169,Need Permission,1
46170,Need Permission,1
46171,Need Permission,1
46172,Public Domain,1
46173,Need Permission,1
46174,Public Domain,1
46175,Public Domain,1
46176,Public Domain,1
46177,Public Domain,1
46178,Public Domain,1
46179,Public Domain,1
46180,Public Domain,1
46181,Public Domain,1
46182,Public Domain,1
46183,Public Domain,1
46184,Public Domain,1
46185,Public Domain,1
46186,Public Domain,1
46187,Public Domain,1
46188,Need Permission,1
46190,Need Permission,1
46192,Public Domain,1
46194,Public Domain,1
46196,Public Domain,1
46197,Public Domain,1
46198,Public Domain,1
46201,Public Domain,1
46202,Public Domain,1
46203,Public Domain,1
46206,Public Domain,1
46207,Public Domain,1
46209,Public Domain,1
46211,Public Domain,1
46212,Copyright Protected,1
46213,Public Domain,1
46215,Public Domain,1
46216,Public Domain,1
46218,Need Permission,1
46219,Public Domain,1
46220,Need Permission,1
46221,Need Permission,1
46222,Copyright Protected,1
46223,Public Domain,1
46224,Public Domain,1
46225,Copyright Protected,1
46226,Need Permission,1
46227,Copyright Protected,1
46228,Public Domain,1
46229,Need Permission,1
46230,Need Permission,1
46231,Need Permission,1
46232,Need Permission,1
46233,Public Domain,1
46234,Need Permission,1
46235,Need Permission,1
46236,Public Domain,1
46237,Non-Commercial Use,1
46238,Public Domain,1
46239,Public Domain,1
46240,Non-Commercial Use,1
46241,Public Domain,1
46242,Copyright Protected,1
46243,Need Permission,1
46244,Public Domain,1
46245,Copyright Protected,1
46246,Need Permission,1
46247,Copyright Protected,1
46249,Public Domain,1
46250,Public Domain,1
46251,Copyright Protected,1
46252,Public Domain,1
46254,Need Permission,1
46255,Online Use Only,1
46256,Public Domain,1
46257,Need Permission,1
46258,Public Domain,1
46259,Public Domain,1
46260,Public Domain,1
46261,Public Domain,1
46262,Public Domain,1
46263,Public Domain,1
46265,Public Domain,1
46266,Public Domain,1
46267,Public Domain,1
46268,Public Domain,1
46269,Public Domain,1
46270,Public Domain,1
46271,Need Permission,1
46272,Public Domain,1
46273,Public Domain,1
46275,Public Domain,1
46276,Public Domain,1
46277,Public Domain,1
46278,Public Domain,1
46279,Public Domain,1
46280,Public Domain,1
46281,Need Permission,1
46282,Need Permission,1
46283,Public Domain,1
46284,Public Domain,1
46285,Need Permission,1
46286,Public Domain,1
46287,Public Domain,1
46288,Public Domain,1
46289,Public Domain,1
46290,Public Domain,1
46291,Public Domain,1
46292,Public Domain,1
46293,Public Domain,1
46294,Public Domain,1
46295,Public Domain,1
46296,Public Domain,1
46297,Public Domain,1
46298,Public Domain,1
46299,Public Domain,1
46300,Public Domain,1
46301,Public Domain,1
46302,Public Domain,1
46303,Public Domain,1
46304,Public Domain,1
46305,Public Domain,1
46306,Public Domain,1
46307,Public Domain,1
46308,Public Domain,1
46309,Public Domain,1
46310,Public Domain,1
46311,Public Domain,1
46312,Public Domain,1
46313,Public Domain,1
46316,Public Domain,1
46317,Public Domain,1
46318,Public Domain,1
46319,Public Domain,1
46322,Public Domain,1
46323,Public Domain,1
46324,Public Domain,1
46325,Public Domain,1
46326,Public Domain,1
46327,Public Domain,1
46328,Public Domain,1
46329,Public Domain,1
46330,Public Domain,1
46331,Public Domain,1
46332,Public Domain,1
46333,Public Domain,1
46334,Public Domain,1
46335,Public Domain,1
46336,Public Domain,1
46337,Public Domain,1
46338,Public Domain,1
46339,Public Domain,1
46340,Public Domain,1
46341,Public Domain,1
46342,Public Domain,1
46343,Public Domain,1
46344,Public Domain,1
46345,Public Domain,1
46346,Public Domain,1
46347,Public Domain,1
46348,Public Domain,1
46349,Public Domain,1
46350,Public Domain,1
46351,Public Domain,1
46352,Public Domain,1
46353,Public Domain,1
46354,Public Domain,1
46356,Public Domain,1
46357,Public Domain,1
46358,Public Domain,1
46359,Public Domain,1
46360,Public Domain,1
46361,Public Domain,1
46362,Public Domain,1
46363,Public Domain,1
46364,Public Domain,1
46365,Public Domain,1
46366,Public Domain,1
46367,Public Domain,1
46368,Public Domain,1
46369,Public Domain,1
46370,Public Domain,1
46371,Public Domain,1
46373,Public Domain,1
46377,Public Domain,1
46378,Public Domain,1
46381,Public Domain,1
46382,Public Domain,1
46383,Public Domain,1
46384,Public Domain,1
46385,Public Domain,1
46386,Public Domain,1
46387,Public Domain,1
46388,Public Domain,1
46389,Public Domain,1
46390,Public Domain,1
46391,Public Domain,1
46392,Public Domain,1
46393,Public Domain,1
46394,Public Domain,1
46395,Public Domain,1
46397,Public Domain,1
46399,Public Domain,1
46400,Public Domain,1
46401,Public Domain,1
46402,Public Domain,1
46403,Public Domain,1
46404,Public Domain,1
46405,Public Domain,1
46407,Public Domain,1
46408,Public Domain,1
46409,Public Domain,1
46410,Public Domain,1
46411,Non-Commercial Use,1
46412,Public Domain,1
46413,Public Domain,1
46414,Public Domain,1
46415,Need Permission,1
46416,Public Domain,1
46417,Public Domain,1
46418,Public Domain,1
46419,Public Domain,1
46420,Need Permission,1
46421,Public Domain,1
46422,Public Domain,1
46423,Public Domain,1
46424,Need Permission,1
46425,Public Domain,1
46426,Public Domain,1
46427,Non-Commercial Use,1
46428,Public Domain,1
46429,Public Domain,1
46430,Public Domain,1
46431,Public Domain,1
46432,Public Domain,1
46433,Non-Commercial Use,1
46434,Public Domain,1
46435,Public Domain,1
46436,Public Domain,1
46437,Public Domain,1
46438,Public Domain,1
46440,Public Domain,1
46441,Public Domain,1
46442,Public Domain,1
46443,Public Domain,1
46444,Public Domain,1
46445,Public Domain,1
46446,Public Domain,1
46447,Public Domain,1
46448,Public Domain,1
46449,Public Domain,1
46450,Public Domain,1
46451,Public Domain,1
46452,Public Domain,1
46453,Public Domain,1
46454,Public Domain,1
46455,Public Domain,1
46456,Public Domain,1
46457,Public Domain,1
46458,Public Domain,1
46459,Public Domain,1
46460,Public Domain,1
46461,Public Domain,1
46462,Public Domain,1
46463,Public Domain,1
46464,Need Permission,1
46465,Public Domain,1
46466,Public Domain,1
46467,Public Domain,1
46468,Public Domain,1
46469,Public Domain,1
46470,Public Domain,1
46471,Public Domain,1
46472,Need Permission,1
46473,Public Domain,1
46474,Public Domain,1
46475,Need Permission,1
46476,Public Domain,1
46477,Need Permission,1
46478,Public Domain,1
46479,Need Permission,1
46480,Public Domain,1
46481,Public Domain,1
46482,Public Domain,1
46483,Public Domain,1
46484,Public Domain,1
46485,Need Permission,1
46486,Public Domain,1
46487,Public Domain,1
46488,Non-Commercial Use,1
46489,Public Domain,1
46490,Public Domain,1
46491,Need Permission,1
46492,Public Domain,1
46493,Public Domain,1
46494,Need Permission,1
46495,Public Domain,1
46496,Need Permission,1
46497,Need Permission,1
46498,Public Domain,1
46499,Need Permission,1
46500,Public Domain,1
46501,Public Domain,1
46502,Need Permission,1
46503,Public Domain,1
46504,Public Domain,1
46505,Public Domain,1
46506,Public Domain,1
46507,Public Domain,1
46508,Public Domain,1
46509,Public Domain,1
46510,Public Domain,1
46511,Public Domain,1
46512,Public Domain,1
46513,Public Domain,1
46514,Public Domain,1
46515,Public Domain,1
46516,Public Domain,1
46517,Public Domain,1
46518,Public Domain,1
46519,Public Domain,1
46520,Public Domain,1
46521,Public Domain,1
46522,Need Permission,1
46523,Public Domain,1
46524,Public Domain,1
46525,Public Domain,1
46526,Public Domain,1
46527,Public Domain,1
46528,Public Domain,1
46529,Public Domain,1
46530,Public Domain,1
46531,Public Domain,1
46532,Public Domain,1
46533,Public Domain,1
46534,Public Domain,1
46535,Public Domain,1
46536,Public Domain,1
46537,Public Domain,1
46538,Public Domain,1
46539,Public Domain,1
46540,Public Domain,1
46541,Public Domain,1
46542,Public Domain,1
46543,Public Domain,1
46544,Public Domain,1
46545,Public Domain,1
46546,Public Domain,1
46547,Public Domain,1
46548,Public Domain,1
46549,Public Domain,1
46550,Public Domain,1
46551,Public Domain,1
46552,Public Domain,1
46553,Public Domain,1
46554,Public Domain,1
46555,Public Domain,1
46556,Public Domain,1
46558,Public Domain,1
46559,Public Domain,1
46560,Public Domain,1
46561,Public Domain,1
46562,Public Domain,1
46563,Public Domain,1
46564,Public Domain,1
46565,Public Domain,1
46566,Public Domain,1
46567,Public Domain,1
46568,Public Domain,1
46569,Public Domain,1
46570,Public Domain,1
46571,Public Domain,1
46572,Public Domain,1
46573,Public Domain,1
46574,Public Domain,1
46575,Public Domain,1
46576,Public Domain,1
46577,Public Domain,1
46578,Public Domain,1
46579,Public Domain,1
46580,Public Domain,1
46581,Public Domain,1
46582,Public Domain,1
46583,Public Domain,1
46584,Public Domain,1
46585,Public Domain,1
46587,Public Domain,1
46588,Public Domain,1
46589,Public Domain,1
46590,Public Domain,1
46591,Public Domain,1
46592,Public Domain,1
46593,Public Domain,1
46594,Public Domain,1
46595,Public Domain,1
46596,Public Domain,1
46597,Public Domain,1
46598,Public Domain,1
46599,Public Domain,1
46600,Public Domain,1
46601,Public Domain,1
46602,Public Domain,1
46603,Public Domain,1
46604,Public Domain,1
46605,Public Domain,1
46606,Public Domain,1
46607,Public Domain,1
46608,Public Domain,1
46609,Public Domain,1
46610,Public Domain,1
46611,Public Domain,1
46612,Public Domain,1
46613,Public Domain,1
46614,Public Domain,1
46615,Public Domain,1
46616,Public Domain,1
46617,Public Domain,1
46618,Public Domain,1
46619,Public Domain,1
46620,Public Domain,1
46621,Public Domain,1
46622,Public Domain,1
46623,Public Domain,1
46624,Public Domain,1
46625,Public Domain,1
46626,Public Domain,1
46627,Public Domain,1
46628,Public Domain,1
46629,Public Domain,1
46630,Public Domain,1
46631,Public Domain,1
46632,Public Domain,1
46633,Public Domain,1
46634,Public Domain,1
46635,Public Domain,1
46636,Public Domain,1
46637,Public Domain,1
46638,Public Domain,1
46639,Public Domain,1
46640,Public Domain,1
46641,Public Domain,1
46642,Public Domain,1
46643,Public Domain,1
46644,Public Domain,1
46645,Public Domain,1
46646,Public Domain,1
46647,Public Domain,1
46648,Public Domain,1
46649,Public Domain,1
46650,Public Domain,1
46651,Public Domain,1
46652,Public Domain,1
46653,Public Domain,1
46654,Public Domain,1
46655,Public Domain,1
46656,Public Domain,1
46657,Public Domain,1
46658,Public Domain,1
46659,Public Domain,1
46660,Public Domain,1
46661,Public Domain,1
46662,Public Domain,1
46663,Public Domain,1
46664,Public Domain,1
46665,Public Domain,1
46666,Public Domain,1
46667,Public Domain,1
46668,Public Domain,1
46669,Public Domain,1
46670,Public Domain,1
46671,Public Domain,1
46672,Public Domain,1
46673,Public Domain,1
46674,Public Domain,1
46675,Public Domain,1
46676,Public Domain,1
46677,Public Domain,1
46678,Public Domain,1
46679,Public Domain,1
46680,Public Domain,1
46681,Public Domain,1
46683,Public Domain,1
46684,Public Domain,1
46685,Public Domain,1
46686,Public Domain,1
46687,Public Domain,1
46688,Public Domain,1
46689,Public Domain,1
46690,Public Domain,1
46691,Public Domain,1
46692,Public Domain,1
46693,Public Domain,1
46694,Public Domain,1
46695,Public Domain,1
46697,Public Domain,1
46698,Public Domain,1
46699,Public Domain,1
46711,Public Domain,1
46714,Public Domain,1
46715,Public Domain,1
46717,Public Domain,1
46718,Public Domain,1
46719,Public Domain,1
46720,Public Domain,1
46721,Public Domain,1
46722,Public Domain,1
46723,Public Domain,1
46724,Public Domain,1
46725,Public Domain,1
46726,Public Domain,1
46727,Public Domain,1
46728,Public Domain,1
46729,Public Domain,1
46730,Public Domain,1
46731,Public Domain,1
46732,Public Domain,1
46734,Public Domain,1
46735,Public Domain,1
46736,Public Domain,1
46737,Public Domain,1
46738,Public Domain,1
46739,Public Domain,1
46740,Public Domain,1
46741,Public Domain,1
46742,Public Domain,1
46743,Online Use Only,1
46744,Public Domain,1
46745,Public Domain,1
46746,Public Domain,1
46747,Public Domain,1
46749,Public Domain,1
46750,Public Domain,1
46751,Public Domain,1
46752,Public Domain,1
46754,Public Domain,1
46755,Public Domain,1
46757,Public Domain,1
46758,Public Domain,1
46759,Public Domain,1
46760,Public Domain,1
46761,Public Domain,1
46762,Public Domain,1
46763,Public Domain,1
46764,Public Domain,1
46765,Public Domain,1
46766,Public Domain,1
46768,Public Domain,1
46769,Public Domain,1
46770,Public Domain,1
46771,Public Domain,1
46772,Public Domain,1
46773,Public Domain,1
46774,Public Domain,1
46775,Public Domain,1
46776,Public Domain,1
46777,Public Domain,1
46778,Public Domain,1
46779,Public Domain,1
46780,Public Domain,1
46781,Public Domain,1
46782,Public Domain,1
46783,Public Domain,1
46784,Public Domain,1
46785,Public Domain,1
46786,Public Domain,1
46787,Public Domain,1
46788,Public Domain,1
46789,Public Domain,1
46790,Public Domain,1
46791,Public Domain,1
46792,Public Domain,1
46793,Public Domain,1
46794,Public Domain,1
46795,Public Domain,1
46796,Public Domain,1
46797,Public Domain,1
46798,Public Domain,1
46799,Public Domain,1
46800,Public Domain,1
46801,Public Domain,1
46802,Public Domain,1
46803,Public Domain,1
46804,Public Domain,1
46805,Public Domain,1
46806,Public Domain,1
46807,Public Domain,1
46808,Public Domain,1
46809,Public Domain,1
46810,Public Domain,1
46811,Public Domain,1
46812,Public Domain,1
46813,Public Domain,1
46814,Public Domain,1
46815,Public Domain,1
46816,Public Domain,1
46817,Public Domain,1
46818,Public Domain,1
46819,Public Domain,1
46820,Public Domain,1
46821,Public Domain,1
46822,Public Domain,1
46823,Public Domain,1
46824,Public Domain,1
46825,Public Domain,1
46826,Public Domain,1
46827,Public Domain,1
46828,Public Domain,1
46829,Public Domain,1
46830,Public Domain,1
46831,Public Domain,1
46832,Public Domain,1
46833,Public Domain,1
46834,Public Domain,1
46835,Public Domain,1
46836,Public Domain,1
46837,Public Domain,1
46838,Public Domain,1
46839,Public Domain,1
46840,Public Domain,1
46841,Public Domain,1
46842,Public Domain,1
46843,Public Domain,1
46844,Public Domain,1
46845,Public Domain,1
46846,Public Domain,1
46847,Public Domain,1
46848,Public Domain,1
46849,Public Domain,1
46850,Public Domain,1
46851,Public Domain,1
46852,Public Domain,1
46853,Public Domain,1
46854,Public Domain,1
46855,Public Domain,1
46856,Public Domain,1
46857,Public Domain,1
46858,Public Domain,1
46859,Public Domain,1
46860,Public Domain,1
46861,Public Domain,1
46862,Public Domain,1
46863,Public Domain,1
46864,Public Domain,1
46865,Public Domain,1
46866,Public Domain,1
46867,Public Domain,1
46868,Public Domain,1
46869,Public Domain,1
46870,Public Domain,1
46871,Public Domain,1
46872,Public Domain,1
46873,Public Domain,1
46874,Public Domain,1
46875,Public Domain,1
46876,Public Domain,1
46877,Public Domain,1
46878,Public Domain,1
46879,Public Domain,1
46880,Public Domain,1
46881,Public Domain,1
46882,Public Domain,1
46883,Public Domain,1
46884,Public Domain,1
46885,Public Domain,1
46886,Public Domain,1
46887,Public Domain,1
46888,Public Domain,1
46889,Public Domain,1
46890,Public Domain,1
46891,Public Domain,1
46892,Public Domain,1
46893,Public Domain,1
46894,Public Domain,1
46895,Public Domain,1
46896,Public Domain,1
46897,Public Domain,1
46898,Public Domain,1
46899,Public Domain,1
46901,Public Domain,1
46902,Public Domain,1
46903,Public Domain,1
46904,Public Domain,1
46905,Public Domain,1
46906,Public Domain,1
46907,Public Domain,1
46908,Public Domain,1
46909,Public Domain,1
46911,Public Domain,1
46912,Public Domain,1
46913,Public Domain,1
46914,Public Domain,1
46916,Public Domain,1
46917,Public Domain,1
46918,Public Domain,1
46920,Public Domain,1
46921,Public Domain,1
46922,Public Domain,1
46923,Public Domain,1
46925,Public Domain,1
46926,Public Domain,1
46928,Public Domain,1
46929,Public Domain,1
46930,Public Domain,1
46931,Public Domain,1
46932,Public Domain,1
46933,Public Domain,1
46934,Public Domain,1
46935,Public Domain,1
46936,Public Domain,1
46937,Public Domain,1
46938,Public Domain,1
46939,Public Domain,1
46940,Public Domain,1
46941,Public Domain,1
46942,Public Domain,1
46943,Public Domain,1
46944,Public Domain,1
46945,Public Domain,1
46946,Public Domain,1
46947,Public Domain,1
46948,Public Domain,1
46950,Public Domain,1
46951,Public Domain,1
46952,Public Domain,1
46953,Public Domain,1
46954,Public Domain,1
46956,Need Permission,1
46957,Need Permission,1
46958,Public Domain,1
46959,Public Domain,1
46960,Public Domain,1
46961,Public Domain,1
46962,Public Domain,1
46963,Public Domain,1
46964,Public Domain,1
46965,Public Domain,1
46966,Public Domain,1
46967,Public Domain,1
46969,Public Domain,1
46970,Public Domain,1
46971,Public Domain,1
46972,Public Domain,1
46973,Public Domain,1
46974,Public Domain,1
46975,Public Domain,1
46976,Public Domain,1
46977,Public Domain,1
46978,Public Domain,1
46979,Public Domain,1
46980,Public Domain,1
46981,Public Domain,1
46982,Public Domain,1
46983,Public Domain,1
46984,Public Domain,1
46985,Public Domain,1
46986,Public Domain,1
46987,Public Domain,1
46988,Public Domain,1
46989,Public Domain,1
46990,Public Domain,1
46991,Public Domain,1
46992,Public Domain,1
46993,Public Domain,1
46994,Public Domain,1
46995,Public Domain,1
46996,Public Domain,1
46997,Public Domain,1
46998,Public Domain,1
46999,Public Domain,1
47000,Public Domain,1
47001,Public Domain,1
47002,Public Domain,1
47003,Public Domain,1
47004,Public Domain,1
47005,Public Domain,1
47006,Public Domain,1
47007,Public Domain,1
47008,Public Domain,1
47009,Public Domain,1
47010,Public Domain,1
47011,Public Domain,1
47012,Public Domain,1
47013,Public Domain,1
47014,Public Domain,1
47015,Public Domain,1
47017,Public Domain,1
47018,Public Domain,1
47019,Public Domain,1
47020,Public Domain,1
47021,Public Domain,1
47022,Public Domain,1
47023,Public Domain,1
47024,Public Domain,1
47025,Public Domain,1
47026,Public Domain,1
47027,Public Domain,1
47028,Public Domain,1
47029,Public Domain,1
47030,Public Domain,1
47031,Public Domain,1
47032,Public Domain,1
47033,Public Domain,1
47034,Public Domain,1
47035,Public Domain,1
47036,Public Domain,1
47037,Public Domain,1
47038,Public Domain,1
47039,Public Domain,1
47040,Public Domain,1
47041,Public Domain,1
47042,Public Domain,1
47043,Public Domain,1
47044,Public Domain,1
47045,Public Domain,1
47046,Public Domain,1
47047,Public Domain,1
47048,Public Domain,1
47049,Public Domain,1
47051,Public Domain,1
47052,Public Domain,1
47053,Public Domain,1
47054,Public Domain,1
47055,Public Domain,1
47056,Online Use Only,1
47057,Online Use Only,1
47058,Public Domain,1
47059,Public Domain,1
47060,Public Domain,1
47061,Public Domain,1
47062,Public Domain,1
47064,Public Domain,1
47065,Public Domain,1
47066,Public Domain,1
47067,Public Domain,1
47068,Public Domain,1
47069,Public Domain,1
47070,Public Domain,1
47071,Public Domain,1
47072,Public Domain,1
47073,Public Domain,1
47074,Public Domain,1
47075,Public Domain,1
47076,Public Domain,1
47077,Public Domain,1
47078,Public Domain,1
47079,Public Domain,1
47080,Public Domain,1
47081,Public Domain,1
47082,Public Domain,1
47083,Public Domain,1
47084,Public Domain,1
47085,Public Domain,1
47086,Public Domain,1
47087,Public Domain,1
47088,Public Domain,1
47089,Public Domain,1
47090,Public Domain,1
47091,Public Domain,1
47092,Public Domain,1
47093,Public Domain,1
47094,Public Domain,1
47095,Public Domain,1
47096,Public Domain,1
47097,Public Domain,1
47098,Public Domain,1
47099,Public Domain,1
47100,Public Domain,1
47101,Public Domain,1
47102,Public Domain,1
47103,Public Domain,1
47104,Public Domain,1
47105,Public Domain,1
47107,Public Domain,1
47108,Public Domain,1
47109,Public Domain,1
47110,Public Domain,1
47111,Public Domain,1
47112,Public Domain,1
47113,Public Domain,1
47114,Public Domain,1
47115,Public Domain,1
47116,Public Domain,1
47117,Public Domain,1
47118,Public Domain,1
47119,Public Domain,1
47120,Public Domain,1
47121,Public Domain,1
47122,Public Domain,1
47123,Public Domain,1
47124,Public Domain,1
47125,Public Domain,1
47126,Public Domain,1
47127,Public Domain,1
47128,Public Domain,1
47129,Public Domain,1
47130,Public Domain,1
47131,Public Domain,1
47132,Public Domain,1
47133,Public Domain,1
47134,Public Domain,1
47135,Public Domain,1
47136,Public Domain,1
47137,Public Domain,1
47138,Public Domain,1
47139,Public Domain,1
47140,Public Domain,1
